2019-07-18 04:17:17,b'RT @ahmadas75418589: #BursaInovasiDesa2019 \nPra BID Rokan Hulu\n#Jokowi \n#Eko Putro sandjoyo\n#Anwar Sanusi\n#Taufik Madjid\n#Fahcri labalado\n#\xe2\x80\xa6'
2019-07-18 04:15:45,b'ulama kok malah sebar VIRUS provokasi\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/sz3vDiHN99'
2019-07-18 04:15:26,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/80h4PibAtH'
2019-07-18 04:15:10,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/hDJe5dJsen'
2019-07-18 04:15:01,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/ayK1Eulp39'
2019-07-18 04:14:53,b'ulama yang suka provokasi disebutnya apa hayooo ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/y8RxoMmvOR'
2019-07-18 04:14:37,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/ah3N3xiRc1'
2019-07-18 04:14:27,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/vhaG5xWFBS'
2019-07-18 04:14:19,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/hoSE5et8hv'
2019-07-18 04:14:05,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/ji6H6rGrfw'
2019-07-18 04:13:57,b'ulama yang suka provokasi disebutnya apa yaa ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/9wGDQ9yXYg'
2019-07-18 04:13:32,b'ulama mana yang suka provokasi ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/ckVWJtwvP2'
2019-07-18 04:13:23,b'ulama mana yang suka provokasi ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/cnJpLz03Tr'
2019-07-18 04:13:10,b'ulama mana yang suka provokasi ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/rqqfHNeppX'
2019-07-18 04:13:04,b'ulama mana yang suka provokasi ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/x8GQbprcib'
2019-07-18 04:12:46,b'cuma ulama bumi datar yang suka provokasi\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/qkUOG9IM6u'
2019-07-18 04:12:33,b'#BursaInovasiDesa2019 \nPra BID Rokan Hulu\n#Jokowi \n#Eko Putro sandjoyo\n#Anwar Sanusi\n#Taufik Madjid\n#Fahcri labalad\xe2\x80\xa6 https://t.co/LPwO3mNYqz'
2019-07-18 04:12:02,b'ulama mana yang suka provokasi ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/lBTMnPA2AW'
2019-07-18 04:11:53,b'ulama mana yang suka provokasi ?\n\n#03PersatuanIndonesia \n#VisiIndonesia \n#Jokowi https://t.co/IYiZCHULIH'
